state, city, station,fromDate, AT, BP, PM10, PM2.5, RH, SR,  Toluene, WD, WS, CO, Benzene, NH3, NO, NO2, NOx, Ozone, SO2
Delhi,Delhi,site_301,30-Oct-2017 - 20:00,24.23,733.0,None,322.0,55.67,12.5,22.74,97.33,0.3,5.71,7.9,105.81,None,136.53,None,34.12,19.36
Delhi,Delhi,site_301,30-Oct-2017 - 21:00,23.26,733.0,None,365.0,59.5,12.5,21.58,65.25,0.3,6.47,7.98,114.48,None,137.58,None,33.96,25.0
Delhi,Delhi,site_301,30-Oct-2017 - 22:00,22.71,733.0,None,389.0,61.33,12.25,26.19,180.42,0.3,7.16,9.93,117.23,None,134.2,None,34.12,25.31
Delhi,Delhi,site_301,31-Oct-2017 - 00:00,22.03,733.0,None,447.0,63.58,12.33,29.74,131.17,0.3,3.52,8.27,122.45,None,139.59,None,34.61,20.91
Delhi,Delhi,site_301,31-Oct-2017 - 01:00,21.38,733.0,None,427.0,65.08,12.5,33.67,110.42,0.3,1.9,8.28,121.54,None,117.67,None,37.07,14.36
Delhi,Delhi,site_301,31-Oct-2017 - 02:00,20.82,733.0,None,599.0,67.5,12.67,42.88,53.42,0.3,4.03,8.64,129.23,None,115.83,None,42.59,17.89
Delhi,Delhi,site_301,31-Oct-2017 - 03:00,20.56,733.0,None,752.0,69.83,12.58,71.68,151.92,0.3,3.79,8.68,127.53,None,110.1,None,53.61,23.33
Delhi,Delhi,site_301,31-Oct-2017 - 04:00,20.04,733.0,None,773.0,72.33,12.33,54.01,242.08,0.31,5.43,10.28,119.33,None,117.85,None,38.26,36.62
Delhi,Delhi,site_301,31-Oct-2017 - 05:00,19.92,733.0,615.0,412.0,74.25,12.67,29.67,233.42,0.3,5.13,11.31,127.54,None,124.55,None,35.79,54.0
Delhi,Delhi,site_301,31-Oct-2017 - 06:00,19.99,733.0,522.0,304.0,73.92,29.5,26.4,245.4,0.3,1.42,11.04,123.21,None,130.58,None,45.0,43.88
Delhi,Delhi,site_301,31-Oct-2017 - 07:00,21.03,733.0,573.0,319.0,72.33,250.0,24.53,57.42,0.3,7.5,10.6,121.69,None,140.17,None,171.9,37.71
Delhi,Delhi,site_301,31-Oct-2017 - 08:00,23.17,733.0,668.0,335.0,65.0,384.5,51.91,91.33,0.67,7.48,10.27,110.93,128.9,151.96,None,163.9,22.53
Delhi,Delhi,site_301,31-Oct-2017 - 09:00,25.33,733.0,615.0,346.0,54.67,409.5,38.7,123.33,0.85,6.6,13.16,106.94,82.28,150.52,254.67,76.5,11.73
Delhi,Delhi,site_301,31-Oct-2017 - 10:00,27.45,733.0,535.0,264.0,48.67,416.17,28.78,169.25,0.78,None,9.72,113.6,43.37,141.97,191.58,43.79,38.87
Delhi,Delhi,site_301,31-Oct-2017 - 11:00,29.01,733.0,577.0,266.0,43.33,418.33,16.14,157.5,1.06,None,5.57,121.16,34.36,122.85,152.92,48.34,104.07
Delhi,Delhi,site_301,31-Oct-2017 - 12:00,29.38,733.0,486.0,281.0,39.83,418.5,12.92,144.58,1.67,0.71,4.62,102.58,57.5,91.72,120.9,39.18,98.46
Delhi,Delhi,site_301,31-Oct-2017 - 13:00,30.28,732.92,434.0,209.0,39.33,409.75,9.68,214.08,0.92,0.04,3.55,76.68,50.37,98.7,135.77,38.82,36.2
Delhi,Delhi,site_301,31-Oct-2017 - 14:00,30.53,732.0,468.0,167.0,38.92,396.25,8.6,211.58,0.7,0.02,3.22,82.88,55.26,128.38,193.13,35.55,18.67
Delhi,Delhi,site_301,31-Oct-2017 - 15:00,29.55,732.0,583.0,214.0,39.0,375.58,9.57,121.33,1.33,0.45,3.29,82.28,27.7,114.34,121.22,33.46,13.95
Delhi,Delhi,site_301,31-Oct-2017 - 16:00,28.62,732.58,506.0,224.0,41.75,306.25,11.18,83.83,0.88,None,3.29,115.57,18.1,158.25,168.93,33.22,15.38
Delhi,Delhi,site_301,31-Oct-2017 - 17:00,None,None,None,None,None,None,1.27,None,None,None,0.3,11.43,1.79,15.06,16.38,3.04,1.5
Delhi,Delhi,site_301,31-Oct-2017 - 18:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,31-Oct-2017 - 19:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,31-Oct-2017 - 20:00,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,31-Oct-2017 - 21:00,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,31-Oct-2017 - 22:00,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 00:00,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 01:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 02:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 03:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 04:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 05:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 06:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 07:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 08:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 09:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,01-Nov-2017 - 10:00,2.29,None,27.92,17.0,3.75,36.17,0.86,11.17,0.12,0.12,0.26,19.92,7.3,12.87,15.28,2.12,10.6
Delhi,Delhi,site_301,01-Nov-2017 - 11:00,28.7,732.4,370.0,185.0,40.22,433.73,11.15,101.07,2.27,3.91,2.88,62.97,None,59.21,67.75,25.88,50.03
Delhi,Delhi,site_301,01-Nov-2017 - 12:00,29.83,732.0,311.0,162.0,36.33,431.08,8.72,97.67,2.41,2.9,2.21,46.66,None,44.2,48.43,24.97,26.9
Delhi,Delhi,site_301,01-Nov-2017 - 13:00,30.77,732.0,276.0,121.0,34.83,419.67,6.78,107.75,1.62,2.36,1.9,44.88,None,43.24,47.35,22.99,21.05
Delhi,Delhi,site_301,01-Nov-2017 - 14:00,31.17,732.0,275.0,132.0,34.17,406.17,5.13,129.0,1.41,1.93,1.75,49.92,None,45.58,48.53,23.57,25.87
Delhi,Delhi,site_301,01-Nov-2017 - 15:00,30.98,732.0,295.0,130.0,33.33,386.08,4.86,122.67,0.77,2.19,1.68,49.51,None,42.99,44.69,21.89,23.87
Delhi,Delhi,site_301,01-Nov-2017 - 16:00,30.14,732.0,341.0,124.0,34.53,324.7,6.21,93.52,0.87,1.38,1.79,57.73,None,76.64,78.07,24.26,24.23
Delhi,Delhi,site_301,01-Nov-2017 - 17:00,28.67,732.83,368.0,139.0,39.67,80.83,62.92,75.58,0.97,1.82,2.27,72.56,53.49,128.29,180.99,26.27,25.55
Delhi,Delhi,site_301,01-Nov-2017 - 18:00,26.94,733.0,368.0,183.0,49.17,12.67,79.43,79.08,0.72,5.68,3.24,81.53,41.09,108.68,157.96,22.4,20.48
Delhi,Delhi,site_301,01-Nov-2017 - 19:00,26.03,733.0,368.0,206.0,52.83,12.67,63.4,74.67,1.78,6.89,3.27,84.05,36.23,97.38,140.68,19.36,17.28
Delhi,Delhi,site_301,01-Nov-2017 - 20:00,25.12,732.5,368.0,210.0,56.08,12.17,66.45,76.5,1.84,6.55,3.68,84.59,44.3,88.6,144.03,19.31,17.47
Delhi,Delhi,site_301,01-Nov-2017 - 21:00,24.52,732.83,368.0,240.0,59.17,12.75,29.46,73.67,2.02,6.8,3.71,82.47,23.14,76.49,103.03,17.63,15.04
Delhi,Delhi,site_301,01-Nov-2017 - 22:00,23.87,733.0,307.0,179.0,62.53,12.17,46.67,74.55,1.3,5.2,4.67,92.34,27.9,72.48,106.06,18.69,16.94
Delhi,Delhi,site_301,02-Nov-2017 - 00:00,22.69,733.0,278.0,167.0,69.25,12.75,13.68,77.17,1.73,1.33,2.6,102.66,None,35.14,42.82,16.16,17.02
Delhi,Delhi,site_301,02-Nov-2017 - 01:00,22.2,733.0,195.0,120.0,70.42,12.42,5.86,71.67,1.64,0.57,1.88,95.99,None,27.89,35.17,13.28,14.44
Delhi,Delhi,site_301,02-Nov-2017 - 02:00,21.85,733.0,195.0,138.0,71.67,12.25,5.91,67.92,1.63,0.56,2.48,96.1,None,26.3,33.57,15.4,13.93
Delhi,Delhi,site_301,02-Nov-2017 - 03:00,21.54,733.0,195.0,142.0,73.42,12.58,5.77,72.08,1.23,0.85,2.54,95.88,None,27.54,36.19,13.98,13.88
Delhi,Delhi,site_301,02-Nov-2017 - 04:00,21.22,733.0,207.0,151.0,74.6,12.53,5.02,70.68,1.26,0.93,1.99,102.24,None,31.69,43.79,16.74,14.19
Delhi,Delhi,site_301,02-Nov-2017 - 05:00,20.97,733.0,207.0,188.0,75.42,12.58,5.73,72.67,1.61,0.84,2.25,109.84,15.17,37.52,55.34,15.88,20.57
Delhi,Delhi,site_301,02-Nov-2017 - 06:00,20.85,733.0,254.0,183.0,75.0,31.83,7.18,83.58,1.32,1.37,2.51,111.35,29.82,46.08,84.47,18.03,23.49
Delhi,Delhi,site_301,02-Nov-2017 - 07:00,21.21,733.0,290.0,204.0,74.25,285.25,11.12,73.58,1.1,2.22,3.1,106.31,47.9,52.82,116.17,19.8,22.67
Delhi,Delhi,site_301,02-Nov-2017 - 08:00,22.41,733.0,318.0,207.0,70.33,403.5,16.72,115.42,2.17,2.52,3.39,97.47,32.81,54.93,96.82,19.33,19.22
Delhi,Delhi,site_301,02-Nov-2017 - 09:00,24.19,733.0,329.0,190.0,65.25,422.92,24.68,80.17,1.82,2.68,4.13,108.92,32.48,64.5,105.15,23.62,15.91
Delhi,Delhi,site_301,02-Nov-2017 - 10:00,25.67,733.0,361.0,218.0,58.0,431.33,35.63,87.92,1.97,1.8,5.0,113.45,19.66,59.72,79.91,23.77,34.31
Delhi,Delhi,site_301,02-Nov-2017 - 11:00,27.49,733.0,347.0,191.0,51.83,432.17,10.79,84.33,1.42,2.03,2.96,120.07,16.64,69.35,83.55,24.77,49.67
Delhi,Delhi,site_301,02-Nov-2017 - 12:00,29.15,733.0,359.0,229.0,49.25,425.5,12.31,119.83,1.3,1.42,3.44,88.7,52.05,89.22,155.6,70.2,48.63
Delhi,Delhi,site_301,02-Nov-2017 - 13:00,29.56,732.17,405.0,207.0,47.17,416.08,14.93,135.33,1.2,2.12,3.68,67.53,48.77,76.7,125.29,None,22.62
Delhi,Delhi,site_301,02-Nov-2017 - 14:00,30.62,732.0,390.0,174.0,40.75,403.25,11.36,181.83,0.62,3.21,2.88,54.53,59.73,94.58,192.82,None,17.67
Delhi,Delhi,site_301,02-Nov-2017 - 15:00,29.82,732.0,370.0,145.0,41.42,387.0,6.06,166.0,0.65,2.57,2.42,47.35,31.81,78.36,144.86,57.85,14.72
Delhi,Delhi,site_301,02-Nov-2017 - 16:00,28.41,732.5,336.0,135.0,45.42,317.0,7.09,88.92,0.99,1.72,1.86,58.67,28.67,71.77,97.73,32.15,15.02
Delhi,Delhi,site_301,02-Nov-2017 - 17:00,27.07,733.0,315.0,136.0,49.5,73.92,15.45,87.25,0.49,0.85,2.55,69.36,63.86,93.64,176.27,28.92,16.43
Delhi,Delhi,site_301,02-Nov-2017 - 18:00,25.93,733.0,439.0,153.0,53.67,12.5,14.57,112.83,0.33,0.34,4.1,76.25,115.09,95.18,271.38,33.79,16.54
Delhi,Delhi,site_301,02-Nov-2017 - 19:00,25.11,733.0,439.0,178.0,56.25,12.5,33.3,66.67,0.33,0.01,5.76,81.4,127.28,93.91,277.97,33.35,17.45
Delhi,Delhi,site_301,02-Nov-2017 - 20:00,24.43,732.5,462.0,238.0,58.17,12.25,34.45,67.08,0.59,2.46,6.23,77.43,108.97,92.73,243.9,26.99,16.55
Delhi,Delhi,site_301,02-Nov-2017 - 21:00,23.71,732.92,452.0,251.0,61.33,12.25,27.59,65.25,0.64,3.53,8.05,71.92,103.62,80.58,220.28,30.18,17.82
Delhi,Delhi,site_301,02-Nov-2017 - 22:00,22.73,733.0,441.0,238.0,65.83,12.75,48.27,124.25,0.35,3.56,6.12,81.68,122.9,70.67,271.64,171.1,20.86
Delhi,Delhi,site_301,03-Nov-2017 - 00:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,03-Nov-2017 - 01:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,03-Nov-2017 - 02:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,03-Nov-2017 - 03:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,03-Nov-2017 - 04:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,03-Nov-2017 - 05:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,03-Nov-2017 - 06:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,03-Nov-2017 - 07:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,03-Nov-2017 - 08:00,None,None,None,None,None,None,0.0,None,None,0.0,0.0,None,None,None,0.0,None,None
Delhi,Delhi,site_301,03-Nov-2017 - 09:00,None,None,None,None,None,None,5.24,None,None,0.01,1.57,16.9,1.83,13.45,17.02,None,2.48
Delhi,Delhi,site_301,03-Nov-2017 - 10:00,None,None,None,None,None,None,15.9,None,None,0.03,5.58,71.53,33.95,52.95,73.55,None,12.28
Delhi,Delhi,site_301,03-Nov-2017 - 11:00,11.55,None,141.67,75.0,21.92,179.75,23.56,37.67,0.83,0.53,5.24,59.58,13.9,46.91,55.04,None,11.48
Delhi,Delhi,site_301,03-Nov-2017 - 12:00,4.71,None,56.67,28.5,8.67,71.75,20.17,26.75,0.26,None,4.66,78.23,None,43.88,52.43,None,20.98
Delhi,Delhi,site_301,03-Nov-2017 - 13:00,None,None,None,None,None,None,8.87,None,None,None,2.79,51.19,25.8,40.84,48.56,None,15.9
Delhi,Delhi,site_301,03-Nov-2017 - 14:00,7.43,None,34.75,29.0,10.42,100.17,8.78,25.92,0.3,None,2.64,51.08,None,42.22,45.52,None,15.53
Delhi,Delhi,site_301,03-Nov-2017 - 15:00,29.27,732.0,290.0,150.0,44.5,382.58,11.82,112.75,1.37,0.65,2.85,60.27,19.87,77.48,94.18,None,14.68
Delhi,Delhi,site_301,03-Nov-2017 - 16:00,23.5,None,325.0,144.17,39.83,256.58,15.36,102.08,0.82,1.83,1.97,62.16,50.53,91.47,155.42,47.5,19.93
Delhi,Delhi,site_301,03-Nov-2017 - 17:00,26.8,733.0,374.0,157.0,52.33,70.33,28.38,96.92,0.48,1.9,2.67,78.78,77.62,105.48,206.54,42.65,35.4
Delhi,Delhi,site_301,03-Nov-2017 - 18:00,25.41,733.0,374.0,171.5,59.0,12.58,42.92,57.83,0.44,2.57,3.51,98.14,85.24,95.23,207.81,45.07,59.7
Delhi,Delhi,site_301,03-Nov-2017 - 19:00,24.57,733.0,374.0,222.0,62.17,12.58,34.39,74.17,0.38,3.36,4.65,109.28,108.31,93.08,238.42,158.23,57.58
Delhi,Delhi,site_301,03-Nov-2017 - 20:00,24.14,732.5,374.0,283.0,63.9,12.4,26.97,65.9,0.39,3.16,5.66,85.9,123.33,78.9,266.5,118.15,35.83
Delhi,Delhi,site_301,03-Nov-2017 - 21:00,23.54,732.3,496.0,273.0,65.32,12.18,30.2,71.97,0.33,2.53,5.13,62.09,109.98,60.21,219.47,98.17,15.97
Delhi,Delhi,site_301,03-Nov-2017 - 22:00,22.91,732.8,442.0,238.0,67.9,12.5,31.88,50.4,0.37,3.63,4.79,78.69,130.95,54.04,270.06,104.2,16.5
Delhi,Delhi,site_301,04-Nov-2017 - 00:00,22.01,733.0,530.0,305.0,71.5,12.58,62.86,84.42,0.3,2.95,6.73,82.39,None,53.05,291.67,None,17.54
Delhi,Delhi,site_301,04-Nov-2017 - 01:00,21.48,733.0,530.0,280.0,73.58,12.67,61.57,40.08,0.3,2.76,8.39,99.04,129.76,70.32,270.65,None,21.9
Delhi,Delhi,site_301,04-Nov-2017 - 02:00,20.97,733.0,479.0,292.0,75.22,12.37,69.12,64.17,0.3,2.88,5.6,112.5,None,74.25,322.58,None,36.83
Delhi,Delhi,site_301,04-Nov-2017 - 03:00,20.72,733.0,479.0,307.0,76.5,12.58,52.36,49.08,0.32,2.77,5.52,117.92,None,74.34,309.05,None,39.42
Delhi,Delhi,site_301,04-Nov-2017 - 04:00,20.69,733.0,479.0,308.0,77.0,12.75,39.87,150.25,0.3,2.74,5.59,92.66,None,60.89,278.42,None,27.73
Delhi,Delhi,site_301,04-Nov-2017 - 05:00,20.52,733.0,440.0,271.0,77.17,12.42,46.28,59.5,0.3,2.98,4.92,89.25,121.45,51.98,243.13,None,19.11
Delhi,Delhi,site_301,04-Nov-2017 - 06:00,20.28,733.0,477.0,280.0,77.75,32.08,57.95,49.25,0.3,3.15,6.58,96.88,None,53.58,314.19,None,20.09
Delhi,Delhi,site_301,04-Nov-2017 - 07:00,20.88,733.0,482.0,340.0,77.67,282.33,50.02,77.08,0.31,3.52,8.56,98.7,None,59.38,345.99,None,20.64
Delhi,Delhi,site_301,04-Nov-2017 - 08:00,22.88,733.0,540.0,346.0,73.33,395.92,73.0,89.67,0.7,2.74,13.6,81.85,77.93,64.96,222.71,88.76,16.18
Delhi,Delhi,site_301,04-Nov-2017 - 09:00,24.52,733.0,524.0,357.0,66.83,418.25,61.73,82.33,1.64,2.09,9.24,95.73,18.68,80.62,98.83,76.72,18.28
Delhi,Delhi,site_301,04-Nov-2017 - 10:00,26.29,733.0,518.0,302.0,60.33,428.83,35.5,80.42,2.4,1.67,7.73,97.0,None,78.4,83.7,65.62,38.93
Delhi,Delhi,site_301,04-Nov-2017 - 11:00,27.97,733.0,384.0,239.0,54.0,430.58,20.16,111.42,1.98,1.69,4.72,None,None,None,None,61.62,69.55
Delhi,Delhi,site_301,04-Nov-2017 - 12:00,29.21,732.75,315.0,172.0,49.58,425.17,12.4,118.58,1.84,1.72,2.51,48.47,None,36.5,37.83,57.07,67.52
Delhi,Delhi,site_301,04-Nov-2017 - 13:00,29.58,732.0,311.0,156.0,47.0,419.92,9.33,121.67,1.75,1.76,2.14,45.25,None,34.06,34.51,62.04,22.41
Delhi,Delhi,site_301,04-Nov-2017 - 14:00,29.61,732.0,284.0,132.0,42.83,402.17,9.17,100.5,2.01,1.68,1.95,39.21,None,36.37,36.45,57.34,18.79
Delhi,Delhi,site_301,04-Nov-2017 - 15:00,29.41,732.0,308.0,148.0,38.75,382.08,4.68,99.67,2.22,2.12,1.62,34.72,None,40.54,40.72,51.27,18.01
Delhi,Delhi,site_301,04-Nov-2017 - 16:00,28.66,732.5,268.0,127.0,41.58,303.75,4.82,83.25,1.84,2.76,1.76,57.61,None,60.35,60.65,49.18,57.25
Delhi,Delhi,site_301,04-Nov-2017 - 17:00,27.06,733.0,320.0,162.0,46.5,61.5,7.65,75.33,0.3,2.32,2.5,75.5,32.29,100.8,137.08,54.97,65.36
Delhi,Delhi,site_301,04-Nov-2017 - 18:00,25.44,733.0,472.0,187.0,52.67,12.5,14.18,159.33,0.3,4.1,4.33,74.82,96.25,126.3,None,66.48,45.52
Delhi,Delhi,site_301,04-Nov-2017 - 19:00,23.89,733.0,899.0,255.0,58.55,12.53,26.52,252.82,0.3,4.58,7.25,97.83,None,135.63,None,97.36,45.86
Delhi,Delhi,site_301,04-Nov-2017 - 20:00,23.51,732.42,859.0,251.0,61.33,12.58,58.56,186.5,0.3,6.18,8.66,88.39,None,133.55,None,109.76,41.62
Delhi,Delhi,site_301,04-Nov-2017 - 21:00,23.09,732.5,859.0,306.0,63.5,12.33,64.05,117.83,0.3,6.22,9.54,76.22,None,126.57,None,153.21,29.63
Delhi,Delhi,site_301,04-Nov-2017 - 22:00,22.19,732.92,None,383.0,66.0,12.67,67.23,158.83,0.3,7.41,10.89,107.46,None,158.64,None,193.05,36.85
Delhi,Delhi,site_301,05-Nov-2017 - 00:00,21.47,733.0,None,399.0,66.0,12.5,123.11,80.75,0.3,2.41,21.78,94.24,None,85.04,408.59,126.08,24.07
Delhi,Delhi,site_301,05-Nov-2017 - 01:00,20.98,733.0,None,289.0,66.67,12.42,78.02,38.5,0.3,2.4,16.54,103.05,None,76.66,406.92,114.16,23.77
Delhi,Delhi,site_301,05-Nov-2017 - 02:00,20.19,733.0,560.0,298.0,69.33,12.25,42.28,195.58,0.3,4.06,14.48,112.27,None,81.44,None,122.82,34.43
Delhi,Delhi,site_301,05-Nov-2017 - 03:00,19.8,733.0,632.0,320.0,71.83,12.33,29.51,198.33,0.3,3.36,9.03,123.32,None,84.41,None,168.4,33.36
Delhi,Delhi,site_301,05-Nov-2017 - 04:00,19.68,733.0,860.0,373.0,73.0,12.42,39.87,220.58,0.3,3.81,10.28,118.13,None,81.47,None,None,27.36
Delhi,Delhi,site_301,05-Nov-2017 - 05:00,19.74,733.0,860.0,447.0,74.58,12.42,41.75,53.0,0.3,5.58,10.91,110.12,None,77.35,None,None,23.32
Delhi,Delhi,site_301,05-Nov-2017 - 06:00,19.75,733.0,665.0,352.0,74.5,29.17,42.71,68.58,0.3,5.49,13.71,119.67,None,82.22,None,None,24.37
Delhi,Delhi,site_301,05-Nov-2017 - 07:00,20.23,733.0,617.0,395.0,71.33,276.17,28.98,66.67,0.3,1.81,12.84,109.03,None,98.86,474.77,None,20.6
Delhi,Delhi,site_301,05-Nov-2017 - 08:00,23.0,733.0,535.0,376.0,61.75,399.08,22.65,70.92,0.3,1.57,9.41,87.73,90.28,98.39,226.85,None,13.94
Delhi,Delhi,site_301,05-Nov-2017 - 09:00,26.6,733.0,477.0,308.0,53.92,410.08,29.22,198.75,0.3,3.48,14.23,118.12,42.89,156.23,216.48,None,16.66
Delhi,Delhi,site_301,05-Nov-2017 - 10:00,29.38,733.0,744.0,492.0,46.5,413.08,45.62,253.5,0.3,3.5,19.21,115.5,110.8,222.5,361.1,171.87,38.75
Delhi,Delhi,site_301,05-Nov-2017 - 11:00,31.17,733.0,612.0,410.0,37.17,419.08,27.92,227.42,0.57,1.32,10.69,104.85,64.4,188.23,327.68,94.32,64.81
Delhi,Delhi,site_301,05-Nov-2017 - 12:00,31.41,732.6,302.0,168.0,34.63,414.82,12.42,206.38,0.79,2.1,3.4,59.85,40.15,100.8,149.3,84.25,65.29
Delhi,Delhi,site_301,05-Nov-2017 - 13:00,31.3,732.0,320.0,138.0,34.75,407.33,9.13,187.17,0.54,3.68,3.05,58.78,26.27,90.39,127.01,96.78,29.82
Delhi,Delhi,site_301,05-Nov-2017 - 14:00,30.82,732.0,290.0,129.0,37.33,391.08,8.79,221.33,0.39,1.42,3.25,60.24,51.77,133.48,192.74,78.0,17.84
Delhi,Delhi,site_301,05-Nov-2017 - 15:00,29.9,732.0,381.0,162.0,39.08,373.33,15.47,206.83,0.37,2.71,5.6,59.51,45.75,137.09,190.64,65.3,13.18
Delhi,Delhi,site_301,05-Nov-2017 - 16:00,28.74,732.5,383.0,174.0,41.75,301.67,18.11,168.67,0.32,1.75,5.17,71.12,36.6,124.47,166.13,68.8,13.62
Delhi,Delhi,site_301,05-Nov-2017 - 17:00,26.85,733.0,385.0,167.0,47.67,63.92,16.87,100.83,0.3,2.6,3.96,84.25,69.19,119.96,232.59,80.42,16.26
Delhi,Delhi,site_301,05-Nov-2017 - 18:00,25.06,733.0,778.0,217.0,53.92,12.67,22.25,196.25,0.3,4.33,6.12,95.78,None,115.88,None,86.73,23.26
Delhi,Delhi,site_301,05-Nov-2017 - 19:00,24.47,733.0,778.0,274.0,57.08,12.75,24.02,101.75,0.3,6.33,7.96,101.47,None,115.67,None,85.53,24.84
Delhi,Delhi,site_301,05-Nov-2017 - 20:00,23.9,732.5,778.0,353.0,59.25,12.33,27.9,199.17,0.3,8.68,12.43,107.33,None,108.48,None,88.45,27.44
Delhi,Delhi,site_301,05-Nov-2017 - 21:00,22.96,732.83,778.0,432.0,62.33,12.5,36.09,258.58,0.3,7.13,14.45,120.99,None,113.12,None,93.38,30.22
Delhi,Delhi,site_301,05-Nov-2017 - 22:00,22.45,732.83,778.0,438.0,65.83,12.42,42.63,224.0,0.3,7.64,16.81,138.48,None,114.63,None,96.97,35.52
Delhi,Delhi,site_301,06-Nov-2017 - 00:00,21.61,733.0,778.0,444.0,69.6,12.37,39.35,173.57,0.3,5.93,15.75,125.09,None,98.79,None,84.47,24.98
Delhi,Delhi,site_301,06-Nov-2017 - 01:00,21.14,733.0,778.0,390.0,71.75,12.42,50.48,117.17,0.3,4.85,22.62,135.19,None,107.25,None,97.63,29.73
Delhi,Delhi,site_301,06-Nov-2017 - 02:00,20.67,733.0,778.0,455.0,73.5,12.25,49.52,160.08,0.3,3.84,22.32,134.28,None,105.79,None,184.28,54.76
Delhi,Delhi,site_301,06-Nov-2017 - 03:00,20.1,733.0,778.0,517.0,75.08,12.67,38.95,319.33,0.3,0.01,17.59,144.6,None,99.54,None,165.89,58.02
Delhi,Delhi,site_301,06-Nov-2017 - 04:00,19.92,733.0,778.0,550.0,76.0,12.5,39.12,301.83,0.3,7.04,17.61,130.09,None,97.28,None,107.82,41.19
Delhi,Delhi,site_301,06-Nov-2017 - 05:00,20.09,733.0,672.0,475.0,76.0,12.75,37.62,203.08,0.3,8.72,15.73,132.1,None,101.13,None,82.89,33.03
Delhi,Delhi,site_301,06-Nov-2017 - 06:00,19.97,733.0,627.0,367.0,74.7,26.37,35.81,231.58,0.3,5.95,13.25,131.11,None,109.61,None,85.06,27.68
Delhi,Delhi,site_301,06-Nov-2017 - 07:00,20.61,733.0,627.0,333.0,71.5,246.75,28.4,225.83,0.3,4.73,10.27,124.05,None,107.26,None,60.98,24.89
Delhi,Delhi,site_301,06-Nov-2017 - 08:00,23.21,733.0,543.0,290.0,62.5,386.92,30.34,268.42,0.31,3.65,9.98,103.73,None,86.2,None,55.63,19.96
Delhi,Delhi,site_301,06-Nov-2017 - 09:00,25.87,733.0,578.0,270.0,52.67,406.42,14.86,264.25,0.38,3.19,12.12,111.82,None,123.98,None,58.57,18.85
Delhi,Delhi,site_301,06-Nov-2017 - 10:00,27.92,733.0,583.0,245.0,44.5,415.08,24.29,273.67,0.59,2.2,9.59,111.68,None,150.72,422.77,55.99,26.92
Delhi,Delhi,site_301,06-Nov-2017 - 11:00,29.65,733.0,557.0,220.0,39.42,417.25,12.26,269.17,0.31,1.92,5.31,99.15,94.5,159.9,340.97,60.34,43.35
